7081000,0,#NAME?
7082010,0,#NAME?
7082020,0,#NAME?
7082090,0,#NAME?
7089000,0,#NAME?
7092000,0,#NAME?
7093000,0,- Aubergines (egg-plants)
7094000,0,#NAME?
7095100,0,#NAME?
7095910,0,#NAME?
7095990,0,#NAME?
7096010,0,#NAME?
7096090,0,#NAME?
7097000,0,#NAME?
7099100,0,#NAME?
7099200,0,#NAME?
7099300,0,#NAME?
7099900,0,#NAME?
7101000,0,#NAME?
7102100,0,#NAME?
7102200,0,#NAME?
7102900,0,#NAME?
7103000,0,#NAME?
7104000,0,#NAME?
7108000,0,#NAME?
7109000,0,#NAME?
7112010,0,#NAME?
7112090,0,#NAME?
7114010,0,#NAME?
7114090,0,#NAME?
7115110,0,#NAME?
7115190,0,#NAME?
7115910,0,#NAME?
7115990,0,#NAME?
7119010,0,#NAME?
7119020,0,#NAME?
7119031,0,#NAME?
7119039,0,#NAME?
7119040,0,#NAME?
7119050,0,#NAME?
7119060,0,#NAME?
7119090,0,#NAME?
7122000,0,#NAME?
7123100,0,#NAME?
7123200,0,#NAME?
7123300,0,#NAME?
7123910,0,#NAME?
7123920,0,- - - Shiitake (dong-gu)
7123990,0,#NAME?
7129010,0,#NAME?
7129090,0,#NAME?
7131010,0,#NAME?
7131090,0,#NAME?
7132010,0,#NAME?
7132090,0,#NAME?
7133110,0,#NAME?
7133190,0,#NAME?
7133210,0,#NAME?
7133290,0,#NAME?
7133310,0,#NAME?
7133390,0,#NAME?
7133410,0,#NAME?
7133490,0,#NAME?
7133510,0,#NAME?
7133590,0,#NAME?
7133910,0,#NAME?
7133990,0,#NAME?
7134010,0,#NAME?
7134090,0,#NAME?
7135010,0,#NAME?
7135090,0,#NAME?
7136000,0,#NAME?
7139010,0,#NAME?
7139090,0,#NAME?
7141011,0,#NAME?
7141019,0,#NAME?
7141091,0,#NAME?
7141099,0,#NAME?
7142010,0,#NAME?
7142090,0,#NAME?
7143010,0,#NAME?
7143090,0,#NAME?
7144010,0,#NAME?
7144090,0,#NAME?
7145010,0,#NAME?
7145090,0,#NAME?
7149011,0,#NAME?
7149019,0,#NAME?
7149091,0,#NAME?
7149099,0,#NAME?
8011100,0,#NAME?
8011200,0,#NAME?
8011900,0,#NAME?
8012100,0,#NAME?
8012200,0,#NAME?
8013100,0,#NAME?
8013200,0,#NAME?
8021100,0,#NAME?
8021200,0,#NAME?
8022100,0,#NAME?
8022200,0,#NAME?
8023100,0,#NAME?
8023200,0,#NAME?
8024100,0,#NAME?
8024200,0,#NAME?
8025100,0,#NAME?
8025200,0,#NAME?
8026100,0,#NAME?
8026200,0,#NAME?
8027000,0,#NAME?
8028000,0,#NAME?
8029000,0,#NAME?
8031000,0,#NAME?
8039000,0,#NAME?
8041000,0,#NAME?
8042000,0,#NAME?
8043000,0,#NAME?
8044000,0,#NAME?
8045010,0,#NAME?
8045020,0,#NAME?
8045030,0,#NAME?
8051010,0,#NAME?
8051020,0,#NAME?
8052000,0,"- Mandarins (including tangerines and satsumas); clementines, wilkings and similar citru"
8054000,0,#NAME?
8055000,0,"- Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia"
8059000,0,#NAME?
8061000,0,#NAME?
8062000,0,#NAME?
8071100,0,#NAME?
8071900,0,#NAME?
8072010,0,#NAME?
8072090,0,#NAME?
8081000,0,#NAME?
8083000,0,#NAME?
8084000,0,#NAME?
8091000,0,#NAME?
8092100,0,#NAME?
8092900,0,#NAME?
8093000,0,#NAME?
8094010,0,#NAME?
8094020,0,#NAME?
8101000,0,#NAME?
8102000,0,#NAME?
8103000,0,#NAME?
8104000,0,#NAME?
8105000,0,#NAME?
8106000,0,#NAME?
8107000,0,#NAME?
8109010,0,#NAME?
8109020,0,#NAME?
8109030,0,#NAME?
8109040,0,- - Langsat; starfruits
8109050,0,#NAME?
8109060,0,#NAME?
8109091,0,#NAME?
8109092,0,#NAME?
8109093,0,#NAME?
8109099,0,#NAME?
8111000,0,#NAME?
8112000,0,#NAME?
8119000,0,#NAME?
8121000,0,#NAME?
8129010,0,#NAME?
8129090,0,#NAME?
8131000,0,#NAME?
8132000,0,#NAME?
8133000,0,#NAME?
8134010,0,#NAME?
8134020,0,#NAME?
8134090,0,#NAME?
8135010,0,#NAME?
8135020,0,#NAME?
8135040,0,- - Of which avocados or oranges or mandarins (including tangerines and satsumas predom
8135090,0,#NAME?
8140000,0,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisio"
9011110,100,#NAME?
9011110,200,#NAME?
9011190,100,#NAME?
9011190,200,#NAME?
9011210,100,#NAME?
9011210,200,#NAME?
9011290,100,#NAME?
9011290,200,#NAME?
9012110,100,#NAME?
9012110,200,#NAME?
9012120,100,#NAME?
9012120,200,#NAME?
9012210,100,#NAME?
9012210,200,#NAME?
9012220,100,#NAME?
9012220,200,#NAME?
9019010,100,#NAME?
9019010,200,#NAME?
9019020,100,#NAME?
9019020,200,#NAME?
9021010,0,#NAME?
9021090,0,#NAME?
9022010,0,#NAME?
9022090,0,#NAME?
9023010,0,#NAME?
9023090,0,#NAME?
9024010,0,#NAME?
9024090,0,#NAME?
9030000,0,Mate.
9041110,0,#NAME?
9041120,0,#NAME?
9041190,0,#NAME?
9041210,0,#NAME?
9041220,0,#NAME?
9041290,0,#NAME?
9042110,0,#NAME?
9042190,0,#NAME?
9042210,0,#NAME?
9042290,0,#NAME?
9051000,0,#NAME?
9052000,0,#NAME?
9061100,0,#NAME?
9061900,0,#NAME?
9062000,0,#NAME?
9071000,0,#NAME?
9072000,0,#NAME?
9081100,0,#NAME?
9081200,0,#NAME?
9082100,0,#NAME?
9082200,0,#NAME?
9083100,0,#NAME?
9083200,0,#NAME?
9092100,0,#NAME?
9092200,0,#NAME?
9093100,0,#NAME?
9093200,0,#NAME?
9096110,0,#NAME?
9096120,0,#NAME?
9096130,0,#NAME?
9096190,0,#NAME?
9096210,0,#NAME?
9096220,0,#NAME?
9096230,0,#NAME?
9096290,0,#NAME?
9101100,0,#NAME?
9101200,0,#NAME?
9102000,0,#NAME?
9103000,0,#NAME?
9109110,0,#NAME?
9109190,0,#NAME?
9109910,0,- - - Thyme; bay leaves
9109990,0,#NAME?
10011100,0,#NAME?
10011900,0,#NAME?
10019100,0,#NAME?
10019911,0,#NAME?
10019919,0,#NAME?
10019990,100,#NAME?
10019990,200,#NAME?
10021000,0,#NAME?
10029000,0,#NAME?
10031000,0,#NAME?
10039000,0,#NAME?
10041000,0,#NAME?
10049000,0,#NAME?
10051000,0,#NAME?
10059010,0,#NAME?
10059090,100,#NAME?
10059090,200,#NAME?
10061010,0,#NAME?
10061090,100,#NAME?
10061090,200,#NAME?
10062010,100,#NAME?
10062010,200,#NAME?
10062090,100,#NAME?
10062090,200,#NAME?
10063030,100,#NAME?
10063030,200,#NAME?
10063040,100,#NAME?
10063040,200,#NAME?
10063091,100,#NAME?
10063091,200,#NAME?
10063099,100,#NAME?
10063099,200,#NAME?
10064010,100,#NAME?
10064010,200,#NAME?
10064090,100,#NAME?
10064090,200,#NAME?
10071000,0,#NAME?
10079000,0,#NAME?
10081000,0,#NAME?
10082100,0,#NAME?
10082900,0,#NAME?
10083000,0,#NAME?
10084000,0,#NAME?
10085000,0,#NAME?
10086000,0,#NAME?
10089000,0,#NAME?
11010010,0,#NAME?
11010020,0,#NAME?
11022000,0,#NAME?
11029010,0,#NAME?
11029020,0,#NAME?
11029090,0,#NAME?
11031120,0,#NAME?
11031190,0,#NAME?
11031300,0,#NAME?
11031910,0,#NAME?
11031920,0,#NAME?
11031990,0,#NAME?
11032000,0,#NAME?
11041200,0,#NAME?
11041910,0,#NAME?
11041990,0,#NAME?
11042200,0,#NAME?
11042300,0,#NAME?
11042920,0,#NAME?
11042990,0,#NAME?
11043000,0,#NAME?
11051000,0,#NAME?
11052000,0,#NAME?
11061000,0,- Of the dried leguminous vegetables of heading No. 07.13
11062010,0,#NAME?
11062021,0,#NAME?
11062029,0,#NAME?
11062090,0,#NAME?
11063000,0,- Of the products of Chapter 8
11071000,0,#NAME?
11072000,0,#NAME?
11081100,0,#NAME?
11081200,0,#NAME?
11081300,0,#NAME?
11081400,0,#NAME?
11081910,0,#NAME?
11081990,0,#NAME?
11082000,0,#NAME?
11090000,0,"Wheat gluten, whether or not dried."
12011000,0,#NAME?
12019000,0,#NAME?
12023000,0,#NAME?
12024100,0,#NAME?
12024200,0,#NAME?
12030000,0,Copra.
12040000,0,"Linseed, whether or not broken."
12051000,0,#NAME?
12059000,0,#NAME?
12060000,0,"Sunflower seeds, whether or not broken."
12071010,0,#NAME?
12071020,0,#NAME?
12072100,0,#NAME?
12072900,0,#NAME?
12073000,0,#NAME?
12074010,0,#NAME?
12074090,0,#NAME?
12075000,0,#NAME?
